Tanggal,Cianjur Kepala,Cianjur Slyp,Sentra Ramos,Saigon,Muncul I,Muncul II,Muncul III,IR-64 I,IR-64 II,IR-64 III,IR-42,Ketan Putih Lokal,Ketan Putih (Paris),Ketan Hitam
27-Apr-18,13375,12425,12925,11625,10625,9850,9325,10725,9775,8550,11625,12000,15550,15550
28-Apr-18,13375,12425,12925,11625,10625,9850,9325,10725,9775,8550,11625,12000,15550,15550
29-Apr-18,13375,12425,12925,11625,10625,9850,9325,10725,9775,8550,11625,12000,15550,15550
30-Apr-18,13550,12525,12875,11675,10675,9925,9225,10650,9800,8725,11500,11900,15500,15550
01-May-18,13550,12525,12875,11675,10675,9925,9225,10650,9800,8725,11500,11900,15500,15550
02-May-18,13425,12500,12875,11550,10700,9850,9000,10625,9875,8725,11450,12125,15500,15550
03-May-18,13425,12500,12875,11600,10675,9850,9175,10800,9850,8700,11225,12100,15550,15475
04-May-18,13375,12325,13000,11600,10600,9825,9150,10550,9725,8775,11250,12225,15550,15450
05-May-18,13375,12325,13000,11600,10600,9825,9150,10550,9725,8775,11250,12225,15550,15450
06-May-18,13375,12325,13000,11600,10600,9825,9150,10550,9725,8775,11250,12225,15550,15450
07-May-18,13525,12325,13125,11600,10600,9950,9325,10525,9525,8525,11200,12200,15550,15475
08-May-18,13625,12425,13125,11650,10350,9975,9275,10550,9575,8525,11150,12325,15550,15475
09-May-18,13725,12725,13125,11625,10425,9700,9150,10625,9600,8600,11250,12325,15550,15500
10-May-18,13725,12725,13125,11625,10425,9700,9150,10625,9600,8600,11250,12325,15550,15500
11-May-18,13725,12825,13125,11625,10575,9575,9100,10675,9600,8600,11200,12250,15550,15500
12-May-18,13725,12825,13125,11625,10575,9575,9100,10675,9600,8600,11200,12250,15550,15500
13-May-18,13725,12825,13125,11625,10575,9575,9100,10675,9600,8600,11200,12250,15550,15500
14-May-18,13800,12825,13125,11550,10525,9625,9125,10650,9550,8575,11175,12300,15550,15500
15-May-18,13800,12725,13250,11575,10525,9675,9175,10650,9425,8575,11025,12450,15550,15475
16-May-18,13950,12725,13250,11525,10625,9550,8900,10600,9575,8725,11050,12400,15550,15450
17-May-18,13950,12800,13000,11550,10325,9400,8725,10650,9625,8750,11100,12525,15500,15500
18-May-18,13950,12800,13250,11550,10375,9575,8875,10625,9600,8725,11100,12525,15550,15500
19-May-18,13950,12800,13250,11550,10375,9575,8875,10625,9600,8725,11100,12525,15550,15500
20-May-18,13950,12800,13250,11550,10375,9575,8875,10625,9600,8725,11100,12525,15550,15500
21-May-18,13925,12725,12875,11500,10400,9725,8550,10600,9725,8800,11075,12575,15500,15450
22-May-18,13725,12700,12625,11525,10250,9650,8550,10500,9600,8750,11025,12350,15550,15450
23-May-18,13700,12700,12875,11600,10225,9625,8525,10550,9600,8750,11125,12325,15550,15500
24-May-18,13625,12700,12875,11525,10250,9625,8575,10600,9700,8750,11075,12300,15550,15500
25-May-18,13825,12750,12875,11475,10225,9675,8525,10550,9675,8700,11000,12275,15550,15500
26-May-18,13825,12750,12875,11475,10225,9675,8525,10550,9675,8700,11000,12275,15550,15500
27-May-18,13825,13750,12875,11475,10225,9675,8525,10550,9675,8700,11000,12275,15550,15500
28-May-18,13800,12700,12750,11525,10200,9600,8375,10425,9525,8625,10825,11925,15600,15500
29-May-18,13800,12700,12750,11525,10200,9600,8375,10425,9525,8625,10825,11925,15600,15500
30-May-18,13575,12350,13000,11525,10225,9775,8675,10475,9525,8650,10675,12050,15375,15450
31-May-18,13500,12250,12750,11525,10225,9625,8375,10500,9400,8425,10650,11900,15600,15450
01-Jun-18,13500,12250,12750,11525,10225,9625,8375,10500,9400,8425,10650,11900,15600,15450
02-Jun-18,13500,12250,12750,11525,10225,9625,8375,10500,9400,8425,10650,11900,15600,15450
03-Jun-18,13500,12250,12750,11525,10225,9625,8375,10500,9400,8425,10650,11900,15600,15450
04-Jun-18,13450,12300,12750,11400,10225,9625,8375,10425,9500,8375,10550,11900,15575,15500
05-Jun-18,13400,12200,12625,11300,10350,9500,8375,10275,9400,8450,10625,11750,15525,15500
06-Jun-18,13400,12300,12625,11250,10325,9450,8400,10250,9375,8400,10600,11600,15475,15500
07-Jun-18,13350,12300,12625,11300,10225,9400,8400,10275,9375,8400,10575,11475,15475,15500
08-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
09-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
10-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
11-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
12-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
13-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
14-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
15-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
16-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
17-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
18-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
19-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
20-Jun-18,13400,12475,12500,11175,10225,9425,8425,10300,9450,8450,10500,11650,15475,15500
21-Jun-18,13325,12500,12500,11175,10225,9475,8425,10275,9400,8450,10600,11725,15425,15500
22-Jun-18,13475,12600,12500,11225,10225,9475,8600,10275,9375,8400,10600,11725,15425,15500
23-Jun-18,13475,12600,12500,11225,10225,9475,8600,10275,9375,8400,10600,11725,15425,15500
24-Jun-18,13475,12600,12500,11225,10225,9475,8600,10275,9375,8400,10600,11725,15425,15500
25-Jun-18,13450,12350,12500,11225,10100,9500,8625,10175,9325,8350,10600,11625,15275,15500
26-Jun-18,13275,12300,12625,11250,10000,9550,8525,10325,9500,8350,10700,11650,15475,15550
27-Jun-18,13275,12300,12625,11250,10000,9550,8525,10325,9500,8350,10700,11650,15475,15550
28-Jun-18,13100,12025,12625,11275,9925,9450,8575,10350,9400,8375,10825,11625,15500,15550
29-Jun-18,13175,12000,12625,11350,9975,9325,8575,10350,9350,8300,11025,11800,15500,15600
30-Jun-18,13175,12000,12625,11350,9975,9325,8575,10350,9350,8300,11025,11800,15500,15600
01-Jul-18,13175,12000,12625,11350,9975,9325,8575,10350,9350,8300,11025,11800,15500,15600
02-Jul-18,13175,12000,12625,11350,10025,9425,8725,10200,9400,8300,11125,11775,15600,15650
03-Jul-18,13075,11875,12750,11350,10150,9575,8725,10150,9325,8250,11400,11875,15600,15650
04-Jul-18,13075,11875,12750,11350,10125,9475,8525,10150,9325,8250,11375,11600,15700,15650
05-Jul-18,13175,12075,12675,11350,10100,9475,8525,10150,9400,8275,11400,11575,15600,15675
06-Jul-18,13025,12075,12625,11400,10100,9475,8550,10150,9300,8225,11400,11675,15600,15650
07-Jul-18,13025,12075,12625,11400,10100,9475,8550,10150,9300,8225,11400,11675,15600,15650
08-Jul-18,13025,12075,12625,11400,10100,9475,8550,10150,9300,8225,11400,11675,15600,15650
09-Jul-18,13050,12125,12625,11350,10200,9625,8550,10200,9325,8225,11200,11525,15600,15575
10-Jul-18,13125,11950,12500,11350,10175,9550,8375,10200,9150,8250,11175,11525,15600,15525
11-Jul-18,13050,11875,12500,11375,10250,9475,8475,10150,9150,8300,11125,11500,15600,15500
12-Jul-18,12975,11875,12500,11325,10200,9450,8325,10050,9050,8350,11025,11500,15600,15550
13-Jul-18,13175,11950,12400,11325,10200,9450,8325,10000,9025,8275,11050,11375,15550,15600
14-Jul-18,13175,11950,12400,11325,10200,9450,8325,10000,9025,8275,11050,11375,15550,15600
15-Jul-18,13175,11950,12400,11325,10200,9450,8325,10000,9025,8275,11050,11375,15550,15600
16-Jul-18,13100,11900,12400,11425,10125,9300,8275,10075,9025,8325,10925,11475,15600,15600
17-Jul-18,12975,11900,12400,11475,10150,9125,8350,10125,9125,8400,11200,11475,15650,15600
18-Jul-18,12975,11950,12500,11425,10150,9275,8300,10050,9025,8350,11400,11375,15725,15550
19-Jul-18,13125,11900,12500,11425,10150,9275,8325,10075,9175,8400,11500,11450,15675,15550
20-Jul-18,13100,11900,12500,11425,10150,9275,8325,10025,9175,8400,11470,11375,15625,15550
21-Jul-18,13100,11900,12500,11425,10150,9275,8325,10025,9175,8400,11475,11375,15625,15550
22-Jul-18,13100,11900,12500,11425,10150,9275,8325,10025,9175,8400,11475,11375,15625,15550
23-Jul-18,13100,11900,12425,11425,10150,9275,8325,10050,9200,8450,11525,11400,15625,15550
24-Jul-18,13125,11900,12500,11375,10325,9325,8300,10200,9250,8400,11700,11375,15425,15450
25-Jul-18,13100,11900,12500,11375,10275,9275,8275,10075,9175,8350,11675,11350,15400,15500
26-Jul-18,13000,11850,12500,11375,10275,9200,8500,10100,9200,8400,11800,11275,15450,15450
27-Jul-18,13050,11825,12425,11325,10225,9250,8350,10000,9100,8375,11775,11200,15450,15450
28-Jul-18,13050,11825,12425,11325,10225,9250,8350,10000,9100,8375,11775,11200,15450,15450
29-Jul-18,13050,11825,12425,11325,10225,9250,8350,10000,9100,8375,11775,11200,15450,15450
30-Jul-18,13100,11800,12575,11325,10250,9200,8350,10125,9200,8425,11750,11300,15450,15450
31-Jul-18,13125,11800,12575,11350,10200,9125,8425,10000,9275,8425,11725,11300,15450,15450
01-Aug-18,13175,11875,12575,11400,10300,9250,8250,10100,9375,8525,11725,11150,15450,15500
02-Aug-18,13300,11800,12750,11525,10125,9150,8250,10100,9225,8475,11650,11125,15450,15500
03-Aug-18,13350,11850,12675,11375,10250,9300,8200,10125,9325,8475,11575,11225,15375,15500
04-Aug-18,13350,11850,12675,11375,10250,9300,8200,10125,9325,8475,11575,11225,15375,15500
05-Aug-18,13350,11850,12675,11375,10250,9300,8200,10125,9325,8475,11575,11225,15375,15500
06-Aug-18,13400,11900,12500,11375,10325,9250,8400,10250,9500,8475,11850,11225,15325,15500
07-Aug-18,13325,11900,12500,11400,10200,9250,8400,10275,9550,8575,11825,11250,15325,15500
08-Aug-18,13725,11900,12500,11400,10200,9300,8375,10350,9575,8600,11950,11350,15275,15550
09-Aug-18,13400,11900,12500,11500,10375,9425,8475,10400,9625,8700,12050,11225,15325,15550
10-Aug-18,13400,11750,12500,11500,10475,9425,8525,10350,9650,8700,12125,11250,15325,15550
11-Aug-18,13400,11750,12500,11500,10475,9425,8525,10350,9650,8700,12125,11250,15325,15550
12-Aug-18,13400,11750,12500,11500,10475,9425,8525,10350,9650,8700,12125,11250,15325,15550
13-Aug-18,13475,11850,12500,11350,10600,9325,8550,10450,9650,8700,12175,11325,15225,15700
14-Aug-18,13325,11750,12500,11475,10450,9475,8600,10400,9600,8725,12125,11325,15275,15750
15-Aug-18,13350,11725,12500,11425,10450,9500,8700,10400,9525,8700,12150,11350,15275,15750
16-Aug-18,13350,11800,12575,11475,10350,9400,8750,10375,9450,8700,12175,11200,15275,15750
17-Aug-18,13350,11800,12575,11475,10350,9400,8750,10375,9450,8700,12175,11200,15275,15750
18-Aug-18,13350,11800,12575,11475,10350,9400,8750,10375,9450,8700,12175,11200,15275,15750
19-Aug-18,13350,11800,12575,11475,10350,9400,8750,10375,9450,8700,12175,11200,15275,15750
20-Aug-18,13350,11850,12575,11475,10350,9550,8725,10275,9575,8875,12150,11250,15350,15900
21-Aug-18,13300,11925,12575,11475,10325,9625,8750,10275,9600,8925,12200,11200,15225,15950
22-Aug-18,13300,11925,12575,11475,10325,9625,8750,10275,9600,8925,12200,11200,15225,15950
23-Aug-18,13250,11925,12575,11475,10500,9600,8750,10275,9525,8950,12200,11300,15225,16100
24-Aug-18,13300,12025,12575,11475,10500,9600,8775,10325,9550,8900,12250,11275,15225,16225
25-Aug-18,13300,12025,12575,11475,10500,9600,8775,10325,9550,8900,12250,11275,15225,16225
26-Aug-18,13300,12025,12575,11475,10500,9600,8775,10325,9550,8900,12250,11275,15225,16225
27-Aug-18,13400,11925,12575,11475,10550,9525,8650,10375,9625,8800,12300,11325,15275,16475
28-Aug-18,13400,11925,12575,11475,10550,9525,8750,10425,9700,8800,12250,11425,15250,17025
29-Aug-18,13500,12000,12575,11475,10550,9625,8900,10425,9775,8900,12275,11275,15300,17075
30-Aug-18,13450,11850,12675,11575,10450,9700,8900,10425,9775,8900,12250,11250,15300,17050
31-Aug-18,13350,11850,12675,11550,10475,9600,9000,10425,9600,8850,12225,11300,15050,17525
01-Sep-18,13350,11850,12675,11550,10475,9600,9000,10425,9600,8850,12225,11300,15050,17525
02-Sep-18,13350,11850,12675,11550,10475,9600,9000,10425,9600,8850,12225,11300,15050,17525
03-Sep-18,13375,11800,12675,11550,10625,9650,9100,10325,9650,8800,12250,11300,15000,17425
04-Sep-18,13375,11875,12750,11550,10625,9700,9250,10375,9625,8800,12250,11300,15000,17425
05-Sep-18,13425,11800,12825,11450,10600,9825,9050,10500,9600,8800,12075,11425,15100,17450
06-Sep-18,13275,11800,12825,11550,10450,9625,9150,10375,9550,8875,12175,11350,15075,17450
07-Sep-18,13450,11800,12825,11550,10600,9800,9050,10350,9550,8775,12175,11300,15050,17425
08-Sep-18,13450,11800,12825,11550,10600,9800,9050,10350,9550,8775,12175,11300,15050,17425
09-Sep-18,13450,11800,12825,11550,10600,9800,9050,10350,9550,8775,12175,11300,15050,17425
10-Sep-18,13400,11800,12750,11525,10450,9750,9050,10250,9475,8675,12150,11400,15100,17675
11-Sep-18,13400,11800,12750,11525,10450,9750,9050,10250,9475,8675,12150,11400,15100,17675
12-Sep-18,13400,11800,12750,11525,10475,9750,9175,10300,9650,8775,12150,11375,15100,17675
13-Sep-18,13400,11750,12500,11525,10525,9750,8875,10275,9575,8775,12000,11100,14950,17575
14-Sep-18,13300,11750,12500,11475,10525,9750,8900,10375,9625,8825,11950,11150,14950,17625
15-Sep-18,13300,11750,12500,11475,10525,9750,8900,10375,9625,8825,11950,11150,14950,17625
16-Sep-18,13300,11750,12500,11475,10525,9750,8900,10375,9625,8825,11950,11150,14950,17625
17-Sep-18,13275,11625,12500,11400,10500,9600,8900,10325,9550,8750,11800,11050,15175,18100
18-Sep-18,13250,11550,12500,11375,10350,9600,8900,10325,9475,8700,11700,11150,15000,17850
19-Sep-18,13175,11675,12500,11375,10400,9500,8900,10300,9550,8750,11525,10900,15000,17850
20-Sep-18,13075,11675,12500,11375,10375,9525,9000,10300,9525,8725,11475,10900,15000,17900
21-Sep-18,13225,12525,12500,11375,10350,9500,9000,10300,9500,8675,11400,10850,15000,17850
22-Sep-18,13225,12525,12500,11375,10350,9500,9000,10300,9500,8675,11400,10850,15000,17850
23-Sep-18,13225,12525,12500,11375,10350,9500,9000,10300,9500,8675,11400,10850,15000,17850
24-Sep-18,13200,11600,12500,11350,10375,9500,8875,10325,9600,8850,11400,10875,15000,17850
25-Sep-18,13200,11600,12500,11425,10350,9500,8800,10350,9625,8800,11375,10875,15000,17850
26-Sep-18,13225,11700,12500,11375,10525,9500,8900,10400,9600,8750,11425,10900,15000,17850
27-Sep-18,13150,11625,12500,11425,10475,9550,8875,10375,9675,8750,11575,11100,15000,17825
28-Sep-18,13150,11600,12500,11425,10650,9550,8875,10325,9650,8750,11625,11175,14950,17825
29-Sep-18,13150,11600,12500,11425,10650,9550,8875,10325,9650,8750,11625,11175,14950,17825
30-Sep-18,13150,11600,12500,11425,10650,9550,8875,10325,9650,8750,11625,11175,14950,17825
01-Oct-18,13100,11600,12500,11425,10425,9400,8600,10275,9600,8800,11650,11125,14950,17825
02-Oct-18,13125,11600,12500,11425,10425,9675,8725,10375,9625,8850,11725,11275,14900,17875
03-Oct-18,13125,11550,12500,11500,10525,9700,8900,10375,9625,8850,11625,11250,14900,17875
04-Oct-18,13175,11825,12500,11450,10400,9675,8800,10325,9550,8800,11500,11075,14900,17975
05-Oct-18,13225,11825,12575,11450,10350,9275,8800,10325,9575,8850,11600,11025,14900,17975
06-Oct-18,13225,11825,12575,11450,10350,9275,8800,10325,9575,8850,11600,11025,14900,17975
07-Oct-18,13225,11825,12575,11450,10350,9275,8800,10325,9575,8850,11600,11025,14900,17975
08-Oct-18,13275,11825,12575,11450,10550,9875,9000,10275,9550,8850,11600,11150,14950,17975
09-Oct-18,13300,11825,12575,11450,10525,9900,8850,10275,9625,8850,11750,11125,14875,17975
10-Oct-18,13200,11800,12575,11450,10525,9850,9025,10325,9625,8875,11800,11125,14875,18050
11-Oct-18,13225,11750,12575,11450,10525,9825,8875,10350,9625,8800,11800,11125,14875,18050
12-Oct-18,13125,11650,12575,11450,10525,9825,8850,10350,9625,8825,11700,11150,14875,17975
13-Oct-18,13125,11650,12575,11450,10525,9825,8850,10350,9625,8825,11700,11150,14875,17975
14-Oct-18,13125,11650,12575,11450,10525,9825,8850,10350,9625,8825,11700,11150,14875,17975
15-Oct-18,13075,11650,12575,11450,10525,9825,8800,10350,9625,8850,11800,11150,14875,17975
16-Oct-18,13075,11650,12575,11450,10500,9850,8950,10350,9575,8850,11675,11150,14950,17975
17-Oct-18,13075,11500,12575,11450,10525,9875,8875,10350,9650,8875,11650,11125,14950,17975
18-Oct-18,13075,11800,12500,11400,10475,9850,8875,10300,9625,8875,11550,11075,14950,17975
19-Oct-18,13050,11625,12500,11425,10475,9750,8875,10300,9625,8900,11450,11025,14950,17975
20-Oct-18,13050,11625,12500,11425,10475,9750,8875,10300,9625,8900,11450,11025,14950,17975
21-Oct-18,13050,11625,12500,11425,10475,9750,8875,10300,9625,8900,11450,11025,14950,17975
22-Oct-18,13050,11625,12575,11450,10325,9775,9100,10325,9575,8900,11550,11075,14950,17975
23-Oct-18,13000,11600,12575,11475,10275,9650,8900,10325,9675,8900,11550,11050,15000,17925
24-Oct-18,13050,11625,12675,11475,10325,9650,8975,10375,9800,8900,11550,11025,14950,17925
25-Oct-18,13050,11675,12750,11525,10325,9750,9050,10375,9800,8925,11550,11025,14950,17925
26-Oct-18,13225,11675,12750,11525,10600,9850,9150,10425,9875,8975,11600,11025,14950,17925
27-Oct-18,13225,11675,12750,11525,10600,9850,9150,10425,9875,9000,11600,11025,14950,17925
28-Oct-18,13225,11675,12750,11525,10600,9850,9150,10425,9875,9000,11600,11025,14950,17925
29-Oct-18,13200,11800,12750,11525,10675,9875,9200,10475,9925,9000,11625,11075,14950,17925
30-Oct-18,13200,11750,12750,11525,10700,9875,9225,10500,9975,9000,11625,11150,14950,17875
31-Oct-18,13200,11750,12750,11525,10875,9925,9225,10500,9975,9025,11550,11100,14950,17875
01-Nov-18,12925,11600,12750,11625,10825,9925,9225,10450,9850,9075,11400,11100,14850,17875
02-Nov-18,13025,11650,12750,11600,10800,9950,9325,10450,9875,9075,11450,11200,14850,17875
03-Nov-18,13025,11650,12750,11600,10800,9950,9325,10450,9875,9075,11450,11200,14850,17875
04-Nov-18,13025,11650,12750,11600,10800,9950,9325,10450,9875,9075,11450,11200,14850,17875
05-Nov-18,13075,11750,12825,11600,10875,9975,9325,10450,9875,9100,11500,11200,14850,17925
06-Nov-18,13075,11750,13000,11600,10875,9975,9475,10475,9900,9150,11525,11250,14850,17925
07-Nov-18,13075,11825,13000,11600,10900,10000,9475,10500,9900,9150,11625,11250,14850,17925
08-Nov-18,13075,11975,13000,11600,10925,10100,9500,10525,9900,9150,11625,11300,14850,17925
09-Nov-18,13150,12025,13000,11600,10925,10100,9500,10525,9925,9175,11675,11375,14900,17925
10-Nov-18,13150,12025,13000,11600,10925,10100,9500,10525,9925,9175,11675,11375,14900,17925
11-Nov-18,13150,12025,13000,11600,10925,10100,9500,10525,9925,9175,11675,11375,14900,17925
12-Nov-18,13150,12025,13000,11600,10975,10200,9500,10550,9925,9200,11675,11375,14900,17925
13-Nov-18,13150,12025,13000,11600,10975,10225,9500,10550,9925,9200,11700,11375,14900,17925
14-Nov-18,13150,12025,13000,11600,11025,10225,9550,10550,9925,9225,11700,11375,14900,17975
15-Nov-18,13175,12025,13000,11650,11025,10225,9625,10550,9925,9225,11675,11350,14900,18075
16-Nov-18,13175,12025,13000,11650,11025,10225,9625,10550,9925,9225,11675,11375,14900,18075
17-Nov-18,13175,12025,13000,11650,11025,10225,9625,10550,9925,9225,11675,11375,14900,18075
18-Nov-18,13175,12025,13000,11650,11025,10225,9625,10550,9925,9225,11675,11375,14900,18075
19-Nov-18,13200,12025,13000,11650,11025,10225,9625,10550,9925,9225,11675,11375,14900,18075
20-Nov-18,13200,12025,13000,11650,11025,10225,9625,10550,9925,9225,11675,11375,14900,18075
21-Nov-18,13200,12050,13000,11650,11025,10225,9625,10550,9925,9225,11700,11400,14900,18075
22-Nov-18,13250,12050,13000,11650,11025,10300,9625,10550,9925,9225,11700,11400,14900,18075
23-Nov-18,13250,12025,13000,11650,11025,10300,9675,10550,9850,9050,11700,11425,14900,18075
24-Nov-18,13250,12025,13000,11650,11025,10300,9675,10550,9850,9050,11700,11425,14900,18075
25-Nov-18,13250,12025,13000,11650,11025,10300,9675,10550,9850,9050,11700,11425,14900,18075
26-Nov-18,13250,12075,13000,11650,11025,10300,9675,10550,9850,9050,11700,11425,14900,18075
